target,target_label,target_direction,target_normalized_as,feature,source_table,feature_family,operation_id,access_mode,n_overlap,n_feature_valid,n_target_valid,n_unique,missing_ratio,spearman_r,abs_spearman,effect_direction,direction_stability,rank_score,status,reason
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__ApproxEntropy,,,,delta,20,21,21,20,0.0454545454545,-0.233082706767,0.233082706767,negative,1,0.463157894737,rejected_weak_association,abs_spearman=0.233 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__DFA_alpha1,,,,delta,20,21,21,20,0.0454545454545,-0.174436090226,0.174436090226,negative,1,0.422105263158,rejected_weak_association,abs_spearman=0.174 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__DFA_alpha2,,,,delta,20,21,21,20,0.0454545454545,0.204511278195,0.204511278195,positive,1,0.443157894737,rejected_weak_association,abs_spearman=0.205 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__Ellipse_area,,,,delta,20,21,21,20,0.0454545454545,0.0135338345865,0.0135338345865,positive,0.5,0.159473684211,rejected_weak_association,abs_spearman=0.0135 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__FractalDimension,,,,delta,20,21,21,20,0.0454545454545,-0.0812030075188,0.0812030075188,negative,0.894736842105,0.325263157895,rejected_weak_association,abs_spearman=0.0812 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__SD1_SD2_ratio,,,,delta,20,21,21,20,0.0454545454545,0.181954887218,0.181954887218,positive,1,0.427368421053,rejected_weak_association,abs_spearman=0.182 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__SD1_ms,,,,delta,20,21,21,20,0.0454545454545,0.0165413533835,0.0165413533835,positive,0.6,0.191578947368,rejected_weak_association,abs_spearman=0.0165 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__SD2_ms,,,,delta,20,21,21,20,0.0454545454545,-0.0255639097744,0.0255639097744,negative,0.65,0.212894736842,rejected_weak_association,abs_spearman=0.0256 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__SampleEntropy,,,,delta,20,21,21,20,0.0454545454545,0.138345864662,0.138345864662,positive,1,0.396842105263,rejected_weak_association,abs_spearman=0.138 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__ShannonEntropy,,,,delta,20,21,21,20,0.0454545454545,-0.138345864662,0.138345864662,negative,1,0.396842105263,rejected_weak_association,abs_spearman=0.138 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__HR_max_bpm,,,,delta,20,21,21,20,0.0454545454545,0.190977443609,0.190977443609,positive,1,0.433684210526,rejected_weak_association,abs_spearman=0.191 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__HR_min_bpm,,,,delta,20,21,21,20,0.0454545454545,-0.0586466165414,0.0586466165414,negative,0.85,0.296052631579,rejected_weak_association,abs_spearman=0.0586 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__HR_std_bpm,,,,delta,20,21,21,20,0.0454545454545,0.00451127819549,0.00451127819549,positive,0.4,0.123157894737,rejected_weak_association,abs_spearman=0.00451 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__MeanHR_bpm,,,,delta,20,21,21,20,0.0454545454545,0.0406015037594,0.0406015037594,positive,0.8,0.268421052632,rejected_weak_association,abs_spearman=0.0406 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__MeanNN_ms,,,,delta,20,21,21,20,0.0454545454545,-0.0270676691729,0.0270676691729,negative,0.8,0.258947368421,rejected_weak_association,abs_spearman=0.0271 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__MedianNN_ms,,,,delta,20,21,21,19,0.0454545454545,-0.0534035389402,0.0534035389402,negative,0.8,0.277382477258,rejected_weak_association,abs_spearman=0.0534 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__NN_max_ms,,,,delta,20,21,21,20,0.0454545454545,0.0586466165414,0.0586466165414,positive,0.85,0.296052631579,rejected_weak_association,abs_spearman=0.0586 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__NN_min_ms,,,,delta,20,21,21,20,0.0454545454545,-0.190977443609,0.190977443609,negative,1,0.433684210526,rejected_weak_association,abs_spearman=0.191 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__NN_range_ms,,,,delta,20,21,21,20,0.0454545454545,0.166917293233,0.166917293233,positive,1,0.416842105263,rejected_weak_association,abs_spearman=0.167 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__RMSSD_ms,,,,delta,20,21,21,20,0.0454545454545,0.0165413533835,0.0165413533835,positive,0.6,0.191578947368,rejected_weak_association,abs_spearman=0.0165 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__SDNN_ms,,,,delta,20,21,21,20,0.0454545454545,0.0390977443609,0.0390977443609,positive,0.722222222222,0.244035087719,rejected_weak_association,abs_spearman=0.0391 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__SDSD_ms,,,,delta,20,21,21,20,0.0454545454545,0.0165413533835,0.0165413533835,positive,0.6,0.191578947368,rejected_weak_association,abs_spearman=0.0165 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__pNN50_percent,,,,delta,20,21,21,20,0.0454545454545,-0.16992481203,0.16992481203,negative,1,0.418947368421,rejected_weak_association,abs_spearman=0.17 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_p__PR_interval_ms,,,,delta,2,,,2,0.909090909091,,,,,,rejected_low_overlap,n_overlap=2 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_p__PR_peak_interval_ms,,,,delta,2,,,2,0.909090909091,,,,,,rejected_low_overlap,n_overlap=2 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_p__P_amp,,,,delta,2,,,2,0.909090909091,,,,,,rejected_low_overlap,n_overlap=2 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_p__P_area,,,,delta,2,,,2,0.909090909091,,,,,,rejected_low_overlap,n_overlap=2 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_p__P_width_ms,,,,delta,2,,,2,0.909090909091,,,,,,rejected_low_overlap,n_overlap=2 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__Negative_area,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__Positive_area,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__QRS_area,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__QRS_duration_ms,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__QRS_left_width_ms,,,,delta,3,,,1,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__QRS_main_amp,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__QRS_right_width_ms,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__QRS_width_20_ms,,,,delta,3,,,2,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__QRS_width_ms,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__Q_amp,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__RQ_interval_ms,,,,delta,3,,,1,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__RS_amp,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__RS_interval_ms,,,,delta,3,,,1,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__R_down_slope,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__R_up_slope,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__R_width_half_ms,,,,delta,3,,,1,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_qrs__S_amp,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_t__QT_like_ms,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_t__RT_interval_ms,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_t__T_amp,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_t__T_area,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_t__T_peak_interval_ms,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__morph_t__T_width_ms,,,,delta,3,,,3,0.863636363636,,,,,,rejected_low_overlap,n_overlap=3 < 10
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_freq__HF_power,,,,delta,20,21,21,20,0.0454545454545,0.105263157895,0.105263157895,positive,1,0.373684210526,rejected_weak_association,abs_spearman=0.105 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_freq__LF_HF_ratio,,,,delta,20,21,21,20,0.0454545454545,-0.0857142857143,0.0857142857143,negative,0.9,0.33,rejected_weak_association,abs_spearman=0.0857 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_freq__LF_power,,,,delta,20,21,21,20,0.0454545454545,0.0917293233083,0.0917293233083,positive,1,0.364210526316,rejected_weak_association,abs_spearman=0.0917 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__MeanHR_bpm,,,,delta,20,21,21,20,0.0454545454545,0.0406015037594,0.0406015037594,positive,0.8,0.268421052632,rejected_weak_association,abs_spearman=0.0406 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__MeanNN_ms,,,,delta,20,21,21,20,0.0454545454545,-0.0270676691729,0.0270676691729,negative,0.8,0.258947368421,rejected_weak_association,abs_spearman=0.0271 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__RMSSD_ms,,,,delta,20,21,21,20,0.0454545454545,0.0165413533835,0.0165413533835,positive,0.6,0.191578947368,rejected_weak_association,abs_spearman=0.0165 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__SDNN_ms,,,,delta,20,21,21,20,0.0454545454545,0.0390977443609,0.0390977443609,positive,0.722222222222,0.244035087719,rejected_weak_association,abs_spearman=0.0391 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__pNN50_percent,,,,delta,20,21,21,20,0.0454545454545,-0.16992481203,0.16992481203,negative,1,0.418947368421,rejected_weak_association,abs_spearman=0.17 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__ratio__hrv_freq__HF_power,,,,delta,20,21,21,20,0.0454545454545,0.105263157895,0.105263157895,positive,1,0.373684210526,rejected_weak_association,abs_spearman=0.105 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__ratio__hrv_freq__LF_HF_ratio,,,,delta,20,21,21,20,0.0454545454545,-0.0857142857143,0.0857142857143,negative,0.9,0.33,rejected_weak_association,abs_spearman=0.0857 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__ratio__hrv_freq__LF_power,,,,delta,20,21,21,20,0.0454545454545,0.0917293233083,0.0917293233083,positive,1,0.364210526316,rejected_weak_association,abs_spearman=0.0917 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__ratio__hrv_time__MeanHR_bpm,,,,delta,20,21,21,20,0.0454545454545,0.0406015037594,0.0406015037594,positive,0.8,0.268421052632,rejected_weak_association,abs_spearman=0.0406 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__ratio__hrv_time__MeanNN_ms,,,,delta,20,21,21,20,0.0454545454545,-0.0270676691729,0.0270676691729,negative,0.8,0.258947368421,rejected_weak_association,abs_spearman=0.0271 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__ratio__hrv_time__RMSSD_ms,,,,delta,20,21,21,20,0.0454545454545,0.0165413533835,0.0165413533835,positive,0.6,0.191578947368,rejected_weak_association,abs_spearman=0.0165 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__ratio__hrv_time__SDNN_ms,,,,delta,20,21,21,20,0.0454545454545,0.0390977443609,0.0390977443609,positive,0.722222222222,0.244035087719,rejected_weak_association,abs_spearman=0.0391 < 0.3
target__subjective_strain_delta,target__subjective_strain_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__ratio__hrv_time__pNN50_percent,,,,delta,20,21,21,20,0.0454545454545,-0.16992481203,0.16992481203,negative,1,0.418947368421,rejected_weak_association,abs_spearman=0.17 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__hrv_time__MeanHR_bpm,,,,before,21,22,21,21,0,-0.17715973782,0.17715973782,negative,1,0.424011816474,rejected_weak_association,abs_spearman=0.177 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__hrv_time__MeanNN_ms,,,,before,21,22,21,21,0,0.187736438586,0.187736438586,positive,1,0.43141550701,rejected_weak_association,abs_spearman=0.188 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__hrv_time__SDNN_ms,,,,before,21,22,21,21,0,0.0495782848378,0.0495782848378,positive,0.952380952381,0.320419085101,rejected_weak_association,abs_spearman=0.0496 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__hrv_time__RMSSD_ms,,,,before,21,22,21,21,0,0.200957314542,0.200957314542,positive,1,0.44067012018,rejected_weak_association,abs_spearman=0.201 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__hrv_time__pNN50_percent,,,,before,21,22,21,20,0,0.0495943895271,0.0495943895271,positive,0.857142857143,0.291858929812,rejected_weak_association,abs_spearman=0.0496 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__hrv_freq__LF_power,,,,before,21,22,21,21,0,0.189058526181,0.189058526181,positive,1,0.432340968327,rejected_weak_association,abs_spearman=0.189 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__hrv_freq__HF_power,,,,before,21,22,21,21,0,0.0535445476248,0.0535445476248,positive,0.904761904762,0.308909754766,rejected_weak_association,abs_spearman=0.0535 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__hrv_freq__LF_HF_ratio,,,,before,21,22,21,21,0,0.190380613777,0.190380613777,positive,1,0.433266429644,rejected_weak_association,abs_spearman=0.19 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__morph_qrs__QRS_main_amp,,,,before,15,15,21,15,0.318181818182,-0.229767917885,0.229767917885,negative,1,0.46083754252,rejected_weak_association,abs_spearman=0.23 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__morph_qrs__R_width_half_ms,,,,before,15,,,3,0.318181818182,,,,,,rejected_low_variability,n_unique=3 < 4
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__morph_t__T_amp,,,,before,15,15,21,15,0.318181818182,0.00911777451926,0.00911777451926,positive,0.428571428571,0.134953870735,rejected_weak_association,abs_spearman=0.00912 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__morph_t__T_area,,,,before,15,15,21,15,0.318181818182,0.133119507981,0.133119507981,positive,1,0.393183655587,rejected_weak_association,abs_spearman=0.133 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__morph_t__RT_interval_ms,,,,before,15,15,21,8,0.318181818182,0.157649528099,0.157649528099,positive,0.933333333333,0.39035466967,rejected_weak_association,abs_spearman=0.158 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__sit__full__morph_t__QT_like_ms,,,,before,15,15,21,8,0.318181818182,0.109361693179,0.109361693179,positive,0.933333333333,0.356553185225,rejected_weak_association,abs_spearman=0.109 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__stand__full__hrv_time__MeanHR_bpm,,,,before,21,22,21,21,0,0.0125598321589,0.0125598321589,positive,0.761904761905,0.237363311083,rejected_weak_association,abs_spearman=0.0126 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__stand__full__hrv_time__MeanNN_ms,,,,before,21,22,21,21,0,0.0456120220507,0.0456120220507,positive,0.904761904762,0.303356986864,rejected_weak_association,abs_spearman=0.0456 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__stand__full__hrv_time__RMSSD_ms,,,,before,21,22,21,21,0,0.195007920362,0.195007920362,positive,1,0.436505544253,rejected_weak_association,abs_spearman=0.195 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__stand__full__hrv_time__pNN50_percent,,,,before,21,22,21,20,0,0.225489157717,0.225489157717,positive,1,0.457842410402,rejected_weak_association,abs_spearman=0.225 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__stand__full__hrv_freq__LF_power,,,,before,21,22,21,21,0,-0.0290859271048,0.0290859271048,negative,0.714285714286,0.234645863259,rejected_weak_association,abs_spearman=0.0291 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__stand__full__morph_qrs__QRS_duration_ms,,,,before,6,,,4,0.727272727273,,,,,,rejected_low_overlap,n_overlap=6 < 10
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__stand__full__morph_qrs__QRS_area,,,,before,6,,,6,0.727272727273,,,,,,rejected_low_overlap,n_overlap=6 < 10
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__stand__full__morph_qrs__QRS_main_amp,,,,before,6,,,6,0.727272727273,,,,,,rejected_low_overlap,n_overlap=6 < 10
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__stand__full__morph_qrs__R_width_half_ms,,,,before,6,,,3,0.727272727273,,,,,,rejected_low_overlap,n_overlap=6 < 10
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__stand__full__morph_t__T_amp,,,,before,5,,,5,0.772727272727,,,,,,rejected_low_overlap,n_overlap=5 < 10
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__stand__full__morph_t__T_area,,,,before,5,,,5,0.772727272727,,,,,,rejected_low_overlap,n_overlap=5 < 10
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__stand__full__morph_t__RT_interval_ms,,,,before,5,,,4,0.772727272727,,,,,,rejected_low_overlap,n_overlap=5 < 10
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__stand__full__morph_t__QT_like_ms,,,,before,5,,,5,0.772727272727,,,,,,rejected_low_overlap,n_overlap=5 < 10
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__long__full__hrv_time__MeanHR_bpm,,,,before,20,21,21,20,0.0454545454545,-0.029902225639,0.029902225639,negative,0.7,0.230931557947,rejected_weak_association,abs_spearman=0.0299 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__long__full__hrv_time__MeanNN_ms,,,,before,20,21,21,20,0.0454545454545,-0.00383361867167,0.00383361867167,negative,0.55,0.16768353307,rejected_weak_association,abs_spearman=0.00383 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__long__full__hrv_time__SDNN_ms,,,,before,20,21,21,20,0.0454545454545,0.0843396107768,0.0843396107768,positive,0.85,0.314037727544,rejected_weak_association,abs_spearman=0.0843 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__long__full__hrv_time__RMSSD_ms,,,,before,20,21,21,20,0.0454545454545,0.0920068481201,0.0920068481201,positive,0.9,0.334404793684,rejected_weak_association,abs_spearman=0.092 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__long__full__hrv_time__pNN50_percent,,,,before,20,21,21,20,0.0454545454545,0.291355019047,0.291355019047,positive,1,0.503948513333,rejected_weak_association,abs_spearman=0.291 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__long__full__hrv_freq__LF_power,,,,before,20,21,21,20,0.0454545454545,0.0237684357644,0.0237684357644,positive,0.7,0.226637905035,rejected_weak_association,abs_spearman=0.0238 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__long__full__hrv_freq__HF_power,,,,before,20,21,21,20,0.0454545454545,-0.0605711750124,0.0605711750124,negative,0.8,0.282399822509,rejected_weak_association,abs_spearman=0.0606 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__long__full__hrv_freq__LF_HF_ratio,,,,before,20,21,21,20,0.0454545454545,0.00383361867167,0.00383361867167,positive,0.55,0.16768353307,rejected_weak_association,abs_spearman=0.00383 < 0.3
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__long__full__morph_qrs__QRS_duration_ms,,,,before,7,,,5,0.681818181818,,,,,,rejected_low_overlap,n_overlap=7 < 10
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__long__full__morph_qrs__QRS_area,,,,before,7,,,7,0.681818181818,,,,,,rejected_low_overlap,n_overlap=7 < 10
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__long__full__morph_qrs__QRS_main_amp,,,,before,7,,,7,0.681818181818,,,,,,rejected_low_overlap,n_overlap=7 < 10
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__long__full__morph_qrs__R_width_half_ms,,,,before,7,,,3,0.681818181818,,,,,,rejected_low_overlap,n_overlap=7 < 10
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__long__full__morph_t__T_amp,,,,before,7,,,7,0.681818181818,,,,,,rejected_low_overlap,n_overlap=7 < 10
